date,open,high,low,close,volume
2001-12-07,5.2096,5.2181,5.143,5.1664,1268997
2001-12-10,5.1814,5.2227,5.0547,5.1082,810178
2001-12-11,5.1533,5.1636,5.083,5.1627,673592
2001-12-12,5.1635,5.2443,5.1044,5.1157,1053928
2001-12-13,5.0979,5.1637,5.0566,5.1524,981120
2001-12-14,4.9758,5.1543,4.6985,5.0603,6200732
2001-12-17,5.0133,5.0246,4.9156,4.9156,2464190
2001-12-18,4.895,4.9805,4.8715,4.9598,1460839
2001-12-19,4.987,5.1496,4.9617,5.1318,2155246
2001-12-20,5.0979,5.1214,4.9804,5.0547,1468192
2001-12-21,5.2717,5.3469,5.1919,5.2905,3104762
2001-12-24,5.3235,5.3742,5.3047,5.361,778906
2001-12-26,5.3892,5.4907,5.3469,5.3657,1134935
2001-12-27,5.3799,5.3799,5.2624,5.3329,490454
2001-12-28,5.3139,5.359,5.282,5.3074,513600
2001-12-31,5.3075,5.408,5.2746,5.2849,617424
2002-01-02,5.2924,5.3732,5.2651,5.3488,910386
2002-01-03,5.3704,5.3704,5.2867,5.3093,1006982
2002-01-04,5.3093,5.4964,5.3093,5.3563,1766940
2002-01-07,5.4033,5.4446,5.3609,5.3741,979317
2002-01-08,5.314,5.4221,5.3094,5.3892,1181178
2002-01-09,5.3892,5.4127,5.2811,5.3131,744172
2002-01-10,5.2765,5.4033,5.267,5.3591,736278
2002-01-11,5.3093,5.345,5.159,5.2088,1387525
2002-01-14,5.2088,5.2088,5.1308,5.1402,571417
2002-01-15,5.2859,5.3892,5.2717,5.3845,1730182
2002-01-16,5.3845,5.3845,5.267,5.2811,473683
2002-01-17,5.2905,5.4118,5.2689,5.392,825057
2002-01-18,5.3751,5.4785,5.3667,5.408,1085103
2002-01-22,5.4597,5.485,5.4127,5.4503,1364981
2002-01-23,5.4503,5.4691,5.4061,5.4653,857834
2002-01-24,5.4597,5.563,5.4409,5.5198,1212364
2002-01-25,5.4972,5.5565,5.4644,5.5076,880308
2002-01-28,5.4785,5.4908,5.4306,5.4719,819278
2002-01-29,5.4954,5.5819,5.3667,5.4315,977896
2002-01-30,5.408,5.7369,5.4033,5.7322,3025248
2002-01-31,5.7087,5.7171,5.6081,5.6297,1534266
2002-02-01,5.6241,5.6899,5.563,5.6401,736803
2002-02-04,5.6195,5.6711,5.5621,5.5875,566080
2002-02-05,5.6006,5.6852,5.5959,5.6373,1336329
2002-02-06,5.6006,5.6523,5.5931,5.6476,917599
2002-02-07,5.6476,5.6984,5.6326,5.6429,1382872
2002-02-08,5.6007,5.6289,5.5537,5.5537,917084
2002-02-11,5.5631,5.6815,5.5631,5.6796,1044054
2002-02-12,5.6561,5.6768,5.6383,5.6533,366938
2002-02-13,5.6476,5.6852,5.6317,5.6758,686509
2002-02-14,5.6636,5.6871,5.6429,5.6833,558407
2002-02-15,5.6739,5.6758,5.5818,5.5921,737399
2002-02-19,5.5724,5.5818,5.4775,5.4822,620051
2002-02-20,5.4597,5.5208,5.4597,5.5001,581419
2002-02-21,5.4578,5.4907,5.4033,5.4033,1443461
2002-02-22,5.4221,5.6194,5.3309,5.5818,878654
2002-02-25,5.5396,5.657,5.517,5.6138,1018866
2002-02-26,5.6382,5.6439,5.5706,5.5847,847162
2002-02-27,5.6006,5.6053,5.4728,5.4991,521418
2002-02-28,5.5227,5.5668,5.4549,5.5311,998793
2002-03-01,5.5254,5.5649,5.47,5.5301,702445
2002-03-04,5.5067,5.6044,5.4926,5.5668,733494
2002-03-05,5.549,5.549,5.4522,5.4522,960309
2002-03-06,5.4503,5.5809,5.4118,5.5067,1068638
2002-03-07,5.5067,5.5725,5.4879,5.5255,870548
2002-03-08,5.5725,5.5913,5.4371,5.4691,828071
2002-03-11,5.3939,5.5255,5.361,5.4964,563450
2002-03-12,5.4729,5.5161,5.4325,5.4964,682831
2002-03-13,5.5198,5.7087,5.5019,5.704,1487663
2002-03-14,5.7378,5.9185,5.7105,5.9034,2672972
2002-03-15,5.9034,5.9495,5.8677,5.9025,1365044
2002-03-18,5.9034,6.0069,5.9025,5.973,1122510
2002-03-19,5.9739,5.9975,5.9373,5.9636,912863
2002-03-20,5.926,6.0464,5.9119,6.0192,886987
2002-03-21,5.9777,6.0201,5.8357,5.9448,1061184
2002-03-22,5.5968,5.6674,5.5225,5.5968,4258911
2002-03-25,5.5968,5.6758,5.578,5.6504,1275059
2002-03-26,5.6503,5.7228,5.6503,5.6908,1325383
2002-03-27,5.6843,5.7379,5.6674,5.7379,877353
2002-03-28,5.6955,5.752,5.6296,5.6447,668376
2002-04-01,5.6062,5.6062,5.4651,5.5253,1010319
2002-04-02,5.5018,5.5027,5.4086,5.4237,1670868
2002-04-03,5.3767,5.5498,5.2779,5.4745,2361071
2002-04-04,5.4557,5.5009,5.4369,5.4585,1477709
2002-04-05,5.482,5.5874,5.482,5.5375,800747
2002-04-08,5.4698,5.5489,5.4557,5.5074,756499
2002-04-09,5.4933,5.5592,5.4595,5.5187,832429
2002-04-10,5.5027,5.5497,5.4792,5.5036,918508
2002-04-11,5.5027,5.5074,5.403,5.4133,1219285
2002-04-12,5.4322,5.483,5.4228,5.4425,793969
2002-04-15,5.4557,5.4745,5.3589,5.3654,767335
2002-04-16,5.3635,5.5733,5.3635,5.5253,1061189
2002-04-17,5.5018,5.5158,5.3616,5.3992,1000827
2002-04-18,5.3334,5.3616,5.2073,5.2111,2307483
2002-04-19,5.2347,5.371,5.1829,5.3447,2032980
2002-04-22,5.3447,5.3804,5.2882,5.3616,1093541
2002-04-23,5.3381,5.4594,5.3192,5.4011,964109
2002-04-24,5.3711,5.3964,5.2535,5.2676,1030192
2002-04-25,5.2441,5.2516,5.1593,5.2196,1240128
2002-04-26,5.2271,5.2638,5.15,5.15,786670
2002-04-29,5.1264,5.1273,5.0681,5.07,893825
2002-04-30,5.0794,5.0888,4.9665,5.0164,992399
2002-05-01,4.976,5.1594,4.9289,5.1434,1146448
2002-05-02,5.102,5.2328,5.102,5.1951,874115
2002-05-03,5.23,5.2365,5.1735,5.2055,849511
2002-05-06,5.182,5.2205,5.0653,5.0794,602379
2002-05-07,5.1359,5.2252,5.1124,5.1867,835365
2002-05-08,5.2911,5.3052,5.2082,5.2722,1051099
2002-05-09,5.277,5.277,5.1481,5.1641,988873
2002-05-10,5.1453,5.1462,4.9543,4.976,1919814
2002-05-13,5.006,5.0794,5.0051,5.0512,1225081
2002-05-14,5.1245,5.2111,5.0963,5.1885,1537436
2002-05-15,5.1735,5.1829,5.1227,5.1227,673871
2002-05-16,5.1462,5.2741,5.1359,5.2534,1157506
2002-05-17,5.2629,5.3071,5.1782,5.2525,750776
2002-05-20,5.2393,5.275,5.1048,5.117,913761
2002-05-21,5.1406,5.1424,5.0154,5.0568,705695
2002-05-22,5.0333,5.0371,4.8913,4.9619,1174367
2002-05-23,4.9854,5.2299,4.9854,5.15,1660555
2002-05-24,5.15,5.15,5.07,5.0794,405750
2002-05-28,5.0606,5.1001,5.0418,5.0512,645801
2002-05-29,5.0578,5.0982,5.0389,5.0389,682745
2002-05-30,5.0371,5.0701,5.0211,5.0362,897599
2002-05-31,5.0229,5.1114,5.0192,5.0559,654901
2002-06-03,5.0483,5.0671,4.8969,4.8969,637970
2002-06-04,4.8208,4.8396,4.6524,4.7398,1889238
2002-06-05,4.7267,4.7897,4.6825,4.7784,2187077
2002-06-06,4.7785,4.8293,4.6938,4.7361,645582
2002-06-07,4.7078,4.7455,4.6918,4.7163,870869
2002-06-10,4.7239,4.7549,4.7032,4.7295,540826
2002-06-11,4.7295,4.7916,4.7173,4.7408,899623
2002-06-12,4.7399,4.755,4.6928,4.7417,1199043
2002-06-13,4.7182,4.7465,4.69,4.7088,1066524
2002-06-14,4.7088,4.7088,4.657,4.6853,2028403
2002-06-17,4.7087,4.9489,4.6928,4.931,1048657
2002-06-18,4.9075,5.029,4.8783,4.9913,1076463
2002-06-19,4.9922,5.0855,4.9649,4.9913,1150824
2002-06-20,4.9536,5.0007,4.8971,4.8971,1405016
2002-06-21,4.85,4.8642,4.7351,4.7794,1909409
2002-06-24,4.7803,4.8829,4.6617,4.7935,1290422
2002-06-25,4.8171,4.8642,4.6626,4.6711,1203562
2002-06-26,4.6711,4.6965,4.5411,4.6221,1075627
2002-06-27,4.7324,4.8595,4.6984,4.8425,1087387
2002-06-28,5.1326,5.3021,5.0526,5.0526,3596257
2002-07-01,5.1184,5.224,5.0751,5.142,1331721
2002-07-02,5.142,5.2362,5.1156,5.1514,1675947
2002-07-03,5.1561,5.2361,5.1551,5.1843,1774861
2002-07-05,5.2079,5.3445,5.1891,5.3002,542753
2002-07-08,5.3397,5.4151,5.3115,5.3454,1070662
2002-07-09,5.3464,5.448,5.2596,5.2738,1282664
2002-07-10,5.2766,5.3538,5.207,5.2427,1294948
2002-07-11,5.2126,5.2126,4.9283,4.9584,1732762
2002-07-12,5.062,5.143,4.9867,5.0083,1264374
2002-07-15,5.0083,5.0139,4.7483,4.9348,1200023
2002-07-16,4.9913,5.1419,4.9818,5.0892,1929828
2002-07-17,5.2362,5.319,5.0196,5.0384,2474711
2002-07-18,5.044,5.1184,4.8039,4.8086,1467631
2002-07-19,4.7182,4.769,4.6033,4.6127,1252304
2002-07-22,4.5346,4.6843,4.4394,4.4771,1567381
2002-07-23,4.4771,4.511,4.285,4.365,1886374
2002-07-24,4.2521,4.5911,4.2473,4.5581,1929997
2002-07-25,4.5628,4.6598,4.4677,4.576,1240473
2002-07-26,4.5996,4.7042,4.5544,4.5873,937847
2002-07-29,4.6288,4.8152,4.6288,4.7888,1236339
2002-07-30,4.7653,4.8368,4.6993,4.737,1252527
2002-07-31,4.7134,4.7134,4.4921,4.6419,1640219
2002-08-01,4.5675,4.5675,4.3613,4.4262,2829302
2002-08-02,4.3838,4.3933,4.2332,4.2831,1153386
2002-08-05,4.2595,4.3132,4.1202,4.1352,1246203
2002-08-06,4.1719,4.2699,4.1616,4.2002,1479073
2002-08-07,4.2474,4.2727,4.0732,4.1965,1206211
2002-08-08,4.173,4.2643,4.1296,4.237,1137717
2002-08-09,4.1908,4.1965,4.1202,4.1362,1189478
2002-08-12,4.0872,4.0872,4.0213,4.0279,1557729
2002-08-13,4.0307,4.2021,4.026,4.0495,1605561
2002-08-14,4.059,4.1692,4.0213,4.1673,956822
2002-08-15,4.1664,4.2709,3.8142,4.2662,5376278
2002-08-16,4.2332,4.2521,4.1155,4.1484,2384829
2002-08-19,4.1325,4.1974,4.0825,4.1042,2460636
2002-08-20,4.1042,4.2201,4.0788,4.2191,1990436
2002-08-21,4.2379,4.3613,4.2228,4.2841,1643031
2002-08-22,4.2991,4.3613,4.2548,4.3462,1555088
2002-08-23,4.3255,4.3678,4.3038,4.3132,966006
2002-08-26,4.3086,4.3528,4.285,4.3227,1458605
2002-08-27,4.3791,4.3829,4.2464,4.2671,2082319
2002-08-28,4.2615,4.2831,4.1814,4.1936,967899
2002-08-29,4.0693,4.0732,4.0072,4.0477,2113845
2002-08-30,4.0542,4.1314,4.0495,4.0665,1020486
2002-09-03,4.0307,4.0504,3.9704,3.9723,1350695
2002-09-04,3.9836,3.9977,3.9091,3.9713,1022885
2002-09-05,3.9319,4.0222,3.9225,3.9431,1048967
2002-09-06,3.9554,4.009,3.9338,3.9441,971145
2002-09-09,3.8894,3.9412,3.8377,3.8565,1361543
2002-09-10,3.8659,3.9733,3.8377,3.9677,1324877
2002-09-11,3.9789,4.0589,3.9789,4.0495,953422
2002-09-12,4.0439,4.0741,3.9223,3.9402,959832
2002-09-13,3.8194,3.9939,3.8053,3.9354,1891802
2002-09-16,3.9138,4.0156,3.9043,3.9807,1262972
2002-09-17,4.0835,4.1193,3.9091,3.9326,1242211
2002-09-18,3.876,4.126,3.8732,4.0599,2810816
2002-09-19,4.0458,4.1797,4.0175,4.1504,1736299
2002-09-20,4.1353,4.1919,4.0929,4.1589,1819806
2002-09-23,4.1599,4.1599,3.9505,3.9892,1168958
2002-09-24,3.9902,4.0647,3.928,3.9807,1076921
2002-09-25,4.093,4.2334,4.0411,4.1844,1145274
2002-09-26,4.2212,4.3117,4.1873,4.3014,949110
2002-09-27,4.2891,4.2901,4.126,4.1363,785086
2002-09-30,4.0599,4.092,3.9486,4.0722,995133
2002-10-01,4.0731,4.1099,3.9213,4.1005,1073146
2002-10-02,4.0891,4.1891,4.0174,4.0646,1071319
2002-10-03,4.0618,4.0854,3.9515,3.9647,1216043
2002-10-04,3.9797,4.0108,3.8779,3.9552,1350540
2002-10-07,3.9326,3.9543,3.761,3.7685,1632413
2002-10-08,3.81,3.8798,3.6959,3.7732,2156696
2002-10-09,3.7205,3.7959,3.6988,3.7082,1133510
2002-10-10,3.7091,3.7572,3.6336,3.7563,1603678
2002-10-11,3.7798,3.9986,3.7798,3.9477,1269526
2002-10-14,3.9043,4.0448,3.876,4.0156,936131
2002-10-15,4.0929,4.2438,4.074,4.2391,1134843
2002-10-16,4.1967,4.1967,4.0411,4.0628,1261694
2002-10-17,4.192,4.2759,4.1449,4.1967,1271874
2002-10-18,4.1967,4.1967,4.01,4.0977,1526726
2002-10-21,4.0872,4.3192,4.0608,4.2947,1140802
2002-10-22,4.2768,4.3136,4.2296,4.2721,1273671
2002-10-23,4.2731,4.3665,4.2127,4.2665,964055
2002-10-24,4.2759,4.3693,4.2693,4.3004,1072686
2002-10-25,4.3239,4.4324,4.2956,4.4315,1145334
2002-10-28,4.5267,4.5483,4.3692,4.405,1089877
2002-10-29,4.3947,4.4173,4.2561,4.3636,973470
2002-10-30,4.4042,4.4796,4.3203,4.4419,1407526
2002-10-31,4.4419,4.507,4.423,4.4503,828014
2002-11-01,4.4466,4.4843,4.3457,4.4749,943522
2002-11-04,4.5267,4.5456,4.4494,4.4654,660376
2002-11-05,4.4654,4.4909,4.3362,4.3494,1384867
2002-11-06,4.3608,4.3618,4.1732,4.2646,2377236
2002-11-07,4.2108,4.2815,4.1637,4.2004,825821
2002-11-08,4.2004,4.2731,4.0977,4.1504,910173
2002-11-11,4.1504,4.1504,4.0392,4.0401,636306
2002-11-12,4.0505,4.1901,4.0505,4.1353,781386
2002-11-13,4.1024,4.1533,4.0524,4.1137,853145
2002-11-14,4.1732,4.3372,4.1542,4.2655,1451660
2002-11-15,4.2457,4.3475,4.2447,4.2966,1122473
2002-11-18,4.3523,4.3523,4.2061,4.2712,1158542
2002-11-19,4.2872,4.2909,4.1872,4.2013,1013829
2002-11-20,4.2485,4.4079,4.2438,4.3117,1339758
2002-11-21,4.3759,4.4532,4.1015,4.2504,2626727
2002-11-22,4.2448,4.2476,4.1062,4.126,1683808
2002-11-25,4.1495,4.2287,4.1212,4.2032,1087693
2002-11-26,4.2109,4.2543,4.141,4.1439,745638
2002-11-27,4.1608,4.3164,4.1541,4.2523,1173621
2002-11-29,4.2759,4.3033,4.2174,4.2231,396243
2002-12-02,4.3382,4.4448,4.3287,4.39,1758052
2002-12-03,4.3947,4.3947,4.3033,4.3853,943905
2002-12-04,4.3665,4.3872,4.2863,4.3476,1148068
2002-12-05,4.3485,4.3513,4.174,4.2768,1272017
2002-12-06,4.2532,4.2768,4.1532,4.2551,1284754
2002-12-09,4.2561,4.3192,4.108,4.108,1021228
2002-12-10,4.108,4.108,4.0156,4.0826,1532078
2002-12-11,4.0731,4.1137,4.0505,4.0703,826584
2002-12-12,4.0637,4.1544,4.0052,4.1374,1391904
2002-12-13,4.1384,4.1384,4.0089,4.0174,969928
2002-12-16,4.0324,4.1988,4.0324,4.1779,938322
2002-12-17,4.178,4.178,3.9957,4.0335,1746553
2002-12-18,4.0524,4.076,3.8908,3.9608,1569116
2002-12-19,3.9768,4.058,3.8965,3.9229,1408139
2002-12-20,3.9229,4.2602,3.9229,4.2602,3523856
2002-12-23,4.2281,4.2507,4.1638,4.1846,1194812
2002-12-24,4.2006,4.2129,4.1543,4.1609,342472
2002-12-26,4.1676,4.2593,4.1563,4.1695,519988
2002-12-27,4.1686,4.1799,4.1099,4.1118,479705
2002-12-30,4.1185,4.2111,4.109,4.2054,645055
2002-12-31,4.1988,4.2224,4.1648,4.2007,703769
2003-01-02,4.21,4.3546,4.2016,4.3546,862759
2003-01-03,4.3546,4.3546,4.2498,4.2649,856940
2003-01-06,4.2507,4.3452,4.2507,4.3244,805937
2003-01-07,4.298,4.3547,4.2885,4.3131,636064
2003-01-08,4.314,4.3859,4.2885,4.3471,730751
2003-01-09,4.364,4.5047,4.364,4.4585,1089612
2003-01-10,4.4161,4.5748,4.3971,4.4897,1581204
2003-01-13,4.5001,4.553,4.4273,4.4491,851960
2003-01-14,4.4113,4.4434,4.3801,4.4094,920798
2003-01-15,4.4103,4.4103,4.3235,4.3405,617394
2003-01-16,4.3546,4.3575,4.2696,4.2998,787717
2003-01-17,4.2696,4.2923,4.2177,4.2554,1021607
2003-01-21,4.2554,4.3055,4.1411,4.1411,961672
2003-01-22,4.1412,4.1931,4.0921,4.1015,812063
2003-01-23,4.1374,4.2309,4.1327,4.2167,736789
2003-01-24,4.1931,4.2148,4.0807,4.0996,738381
2003-01-27,4.0712,4.1288,4.0165,4.1147,913622
2003-01-28,4.1298,4.2261,4.1279,4.2139,986541
2003-01-29,4.2149,4.3169,4.1705,4.314,1306510
2003-01-30,4.3139,4.3291,4.1657,4.2441,1412357
2003-01-31,4.2291,4.2753,4.1733,4.2073,1115473
2003-02-03,4.2177,4.2347,4.1147,4.1723,1096200
2003-02-04,4.1732,4.1732,4.0306,4.126,1512867
2003-02-05,4.126,4.1402,4.0683,4.0892,1360825
2003-02-06,4.0892,4.1298,4.0618,4.0788,1083952
2003-02-07,4.0977,4.1232,4.0032,4.0051,868653
2003-02-10,4.0288,4.1156,4.0192,4.0939,902812
2003-02-11,4.1543,4.1722,4.1004,4.142,996129
2003-02-12,4.142,4.16,4.1109,4.125,666354
2003-02-13,4.1261,4.161,4.076,4.1544,977408
2003-02-14,4.1562,4.2639,4.1326,4.2639,1064823
2003-02-18,4.263,4.3177,4.2507,4.3036,880065
2003-02-19,4.3036,4.3158,4.2544,4.2951,722802
2003-02-20,4.3083,4.3319,4.2809,4.3149,603028
2003-02-21,4.3339,4.4056,4.3263,4.3792,902062
2003-02-24,4.3801,4.3801,4.265,4.2763,1001290
2003-02-25,4.2365,4.331,4.1808,4.2894,1390379
2003-02-26,4.2885,4.3168,4.2139,4.2573,872136
2003-02-27,4.264,4.3669,4.2337,4.3669,751835
2003-02-28,4.3669,4.4378,4.3376,4.3801,1010124
2003-03-03,4.3924,4.4699,4.3782,4.4094,1156419
2003-03-04,4.4161,4.4302,4.3131,4.3131,963656
2003-03-05,4.3131,4.4094,4.2989,4.4,924208
2003-03-06,4.3782,4.4585,4.3556,4.4028,1001045
2003-03-07,4.4028,4.6474,4.3688,4.638,2117195
2003-03-10,4.6144,4.6154,4.4397,4.4652,1414796
2003-03-11,4.466,4.6115,4.466,4.4915,1313664
2003-03-12,4.4822,4.553,4.4633,4.5483,1134581
2003-03-13,4.6258,4.6996,4.5549,4.6353,1844357
2003-03-14,4.659,4.7252,4.6542,4.7063,1773376
2003-03-17,4.7063,4.8955,4.695,4.8784,1992847
2003-03-18,4.815,4.8169,4.5927,4.6344,2644737
2003-03-19,4.658,4.7612,4.6496,4.7375,1764757
2003-03-20,4.7526,5.0128,4.7327,4.9995,2948980
2003-03-21,5.0137,5.0516,4.9361,5.0421,1233716
2003-03-24,5.025,5.042,4.886,4.9295,1591731
2003-03-25,4.9521,5.0146,4.902,5.0032,950057
2003-03-26,5.0033,5.0326,4.9191,4.9248,1176730
2003-03-27,4.8575,4.9976,4.8575,4.9389,885206
2003-03-28,4.9361,5.0468,4.9191,5.0175,866824
2003-03-31,4.9238,4.9285,4.8623,4.8642,1346916
2003-04-01,4.8718,4.8756,4.7545,4.8056,1443269
2003-04-02,4.8907,4.973,4.8823,4.9475,1240602
2003-04-03,4.9843,4.9843,4.903,4.9351,829580
2003-04-04,4.9475,4.9721,4.8548,4.8718,733854
2003-04-07,4.9853,4.9891,4.851,4.8642,1180727
2003-04-08,4.8765,4.9257,4.8151,4.9068,949015
2003-04-09,4.9286,5.0468,4.8718,4.8983,1595079
2003-04-10,4.8992,4.9891,4.8869,4.9824,894058
2003-04-11,5.0136,5.0609,4.9436,4.9749,799081
2003-04-14,4.9683,5.0591,4.9238,5.0374,669908
2003-04-15,5.009,5.1462,4.9901,5.0866,1182633
2003-04-16,5.1244,5.1452,4.9163,4.9522,1128297
2003-04-17,4.9447,4.975,4.8916,4.9475,932438
2003-04-21,4.9569,4.9578,4.8528,4.9058,676028
2003-04-22,4.9058,5.061,4.8482,5.0279,840405
2003-04-23,5.0468,5.0866,4.9769,5.0847,612619
2003-04-24,5.0563,5.0686,4.938,5.0194,623442
2003-04-25,5.0137,5.0393,4.9295,4.9399,626919
2003-04-28,4.9711,5.1262,4.9711,5.1055,1090225
2003-04-29,5.1064,5.2654,5.079,5.1339,1288886
2003-04-30,5.1348,5.1348,5.0251,5.0638,1346472
2003-05-01,5.0827,5.0827,4.9692,4.9862,1145009
2003-05-02,4.9881,5.0846,4.9569,5.0742,791817
2003-05-05,5.0894,5.113,4.9664,4.9901,780398
2003-05-06,4.9948,5.13,4.9834,5.13,986844
2003-05-07,5.1291,5.1754,5.0997,5.1196,879603
2003-05-08,5.0704,5.1272,4.9947,5.0486,927126
2003-05-09,5.0582,5.113,5.0563,5.113,748840
2003-05-12,5.0941,5.1528,5.026,5.1528,1274351
2003-05-13,5.1518,5.2029,5.0941,5.1793,1305609
2003-05-14,5.184,5.1868,5.0941,5.1036,651440
2003-05-15,5.1272,5.1319,5.061,5.0969,768811
2003-05-16,5.1206,5.1366,4.9815,5.0004,1424934
2003-05-19,5.0005,5.0014,4.9097,4.9447,1100521
2003-05-20,4.9541,5.0156,4.921,4.9702,869851
2003-05-21,4.938,5.0326,4.8718,4.9049,1192321
2003-05-22,4.9636,4.9645,4.8964,4.9418,1425100
2003-05-23,4.9475,4.9504,4.8861,4.904,757774
2003-05-27,4.9172,5.1083,4.9048,5.0988,1224771
2003-05-28,5.0997,5.1792,5.0656,5.1669,966405
2003-05-29,5.1433,5.2142,5.1405,5.1783,1251873
2003-05-30,5.202,5.3505,5.202,5.2966,1306063
2003-06-02,5.3022,5.3448,5.2815,5.2947,1613997
2003-06-03,5.2549,5.2597,5.1414,5.1793,1355179
2003-06-04,5.1602,5.3012,5.1366,5.2861,866587
2003-06-05,5.2805,5.3051,5.2407,5.2729,936673
2003-06-06,5.2928,5.2956,5.1972,5.2455,1056320
2003-06-09,5.2455,5.2937,5.1887,5.2294,648415
2003-06-10,5.2359,5.3098,5.2265,5.2889,671263
2003-06-11,5.2824,5.2899,5.2094,5.2378,1549555
2003-06-12,5.2614,5.2672,5.2008,5.2283,979283
2003-06-13,5.2188,5.2359,5.1611,5.1667,1222362
2003-06-16,5.1667,5.2331,5.1516,5.2094,1292159
2003-06-17,5.2141,5.2785,5.1885,5.2728,884723
2003-06-18,5.2644,5.3193,5.2425,5.3165,845860
2003-06-19,5.3164,5.3874,5.3041,5.3344,1013460
2003-06-20,5.342,5.3912,5.3032,5.306,1107876
2003-06-23,5.3136,5.3354,5.2217,5.2444,1031725
2003-06-24,5.2681,5.3818,5.2681,5.3638,1470521
2003-06-25,5.3875,5.4131,5.3562,5.3894,1322856
2003-06-26,5.3969,5.4462,5.3845,5.3922,1438162
2003-06-27,5.1289,5.1525,4.982,5.0275,4942180
2003-06-30,5.0294,5.0816,4.9972,5.0664,4735879
2003-07-01,5.0664,5.1109,4.9963,5.1033,1152505
2003-07-02,5.1004,5.1146,5.0246,5.1004,1294952
2003-07-03,5.0957,5.1118,5.0294,5.0682,465850
2003-07-07,5.073,5.1241,5.073,5.1033,1042407
2003-07-08,5.0996,5.1223,5.0645,5.0872,895263
2003-07-09,5.0683,5.0797,5.0191,5.02,1533809
2003-07-10,5.0437,5.0977,4.966,5.0825,1751578
2003-07-11,5.0863,5.109,5.056,5.0797,587093
2003-07-14,5.1033,5.1583,5.0257,5.0863,701966
2003-07-15,5.091,5.1004,5.0057,5.0285,694002
2003-07-16,5.0153,5.0418,4.9547,5.0257,735158
2003-07-17,5.0191,5.0417,4.8969,4.948,902688
2003-07-18,4.9964,5.0011,4.8969,4.9253,954826
2003-07-21,4.911,4.9139,4.8116,4.84,1037938
2003-07-22,4.84,4.8836,4.7604,4.8732,1187366
2003-07-23,4.8495,4.9442,4.8211,4.9225,1110315
2003-07-24,5.0181,5.09,4.9726,4.9726,1214944
2003-07-25,4.9689,5.0105,4.9272,4.9897,613464
2003-07-28,4.9774,4.9878,4.8969,4.9234,864275
2003-07-29,4.9206,4.9376,4.859,4.9054,893213
2003-07-30,4.911,4.911,4.8533,4.8552,547313
2003-07-31,4.8788,4.9669,4.8429,4.9006,1116132
2003-08-01,4.8779,4.9205,4.7945,4.8021,815088
2003-08-04,4.7831,4.8503,4.7358,4.7945,921999
2003-08-05,4.8022,4.8022,4.716,4.716,753342
2003-08-06,4.7179,4.786,4.6979,4.7074,1065293
2003-08-07,4.7425,4.8079,4.7387,4.7927,854654
2003-08-08,4.7936,5.0114,4.7936,5.002,1619041
2003-08-11,4.9963,5.0057,4.9536,4.9991,890632
2003-08-12,5.02,5.1033,5.02,5.0891,814944
2003-08-13,5.1119,5.181,5.1061,5.1507,1177898
2003-08-14,5.1507,5.2094,5.129,5.1905,798200
2003-08-15,5.1904,5.2359,5.1526,5.2331,382880
2003-08-18,5.2331,5.2681,5.2,5.217,776905
2003-08-19,5.2331,5.2331,5.1299,5.1763,860102
2003-08-20,5.1213,5.1706,5.1213,5.146,546402
2003-08-21,5.1574,5.2757,5.1394,5.2274,1400222
2003-08-22,5.2662,5.2662,5.18,5.181,692189
2003-08-25,5.2037,5.2407,5.162,5.2331,578601
2003-08-26,5.2331,5.2615,5.199,5.2492,550948
2003-08-27,5.2254,5.2965,5.2056,5.2728,383638
2003-08-28,5.2899,5.3279,5.2672,5.3155,552691
2003-08-29,5.3249,5.4054,5.323,5.3969,1007245
2003-09-02,5.4045,5.4462,5.3524,5.4443,587090
2003-09-03,5.4453,5.4462,5.3894,5.4216,752204
2003-09-04,5.4273,5.4481,5.3591,5.3799,673094
2003-09-05,5.3704,5.3969,5.3155,5.3316,751060
2003-09-08,5.3325,5.4434,5.3269,5.3846,761446
2003-09-09,5.3372,5.3542,5.3098,5.3306,761060
2003-09-10,5.3306,5.3354,5.2463,5.2463,722042
2003-09-11,5.2635,5.3374,5.2635,5.291,714920
2003-09-12,5.291,5.2957,5.2226,5.2805,535561
2003-09-15,5.2872,5.3896,5.2872,5.344,528581
2003-09-16,5.382,5.3848,5.3317,5.3639,914670
2003-09-17,5.3876,5.4199,5.3687,5.417,830000
2003-09-18,5.4104,5.4417,5.3962,5.4294,1057687
2003-09-19,5.7376,5.9036,5.7196,5.8324,5648343
2003-09-22,5.7519,5.8382,5.7519,5.8116,1996732
2003-09-23,5.7708,5.823,5.7661,5.7964,1065582
2003-09-24,5.785,5.8181,5.767,5.7707,1224591
2003-09-25,5.7613,5.7707,5.7186,5.7281,755123
2003-09-26,5.7262,5.7831,5.6684,5.7707,1526396
2003-09-29,5.7945,5.8087,5.7528,5.7831,1618585
2003-09-30,5.7841,5.7935,5.7091,5.7679,1372157
2003-10-01,5.7661,5.8675,5.7566,5.8675,1247366
2003-10-02,5.8675,5.9254,5.8504,5.9168,972414
2003-10-03,5.9168,6.0316,5.9168,5.9842,1261405
2003-10-06,5.9842,5.9899,5.9452,5.9567,1240761
2003-10-07,5.9368,6.0278,5.9368,6.0278,993961
2003-10-08,6.0278,6.0714,6.0278,6.0676,989176
2003-10-09,6.0885,6.1131,6.0306,6.0619,902229
2003-10-10,6.0619,6.0619,5.9671,5.9993,828484
